PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
12;5;4;62;12005004_62_M;2014;2;;N;;N;;N;;N;;N;;N;1.25;V;;N;0.28;V;;N;;N;0.84;V;;N;0.97;V;;N;0.7;V;1.82;V;;N;1.82;V;;N;;N;1.12;V;;N;1.96;V;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
12;5;4;62;12005004_62_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;1.4;V;;N;;N;1.69;V;;N;;N;;N;0.28;V;1.53;V;1.94;V;;N;2.09;V;;N;2.63;V;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N
12;5;4;62;12005004_62_M;2014;4;;N;;N;;N;;N;0.41;V;;N;7.33;V;;N;;N;3.45;V;5.24;V;1.52;V;;N;1.66;V;;N;;N;;N;;N;2.92;V;;N;1.23;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
12;5;4;62;12005004_62_M;2014;5;1.11;V;;N;0.56;V;;N;1.68;V;;N;;N;1.68;V;3.35;V;;N;2.78;V;;N;;N;0.85;V;;N;;N;1.05;V;;N;1.6;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.98;V
12;5;4;62;12005004_62_M;2014;6;;N;1.26;V;;N;;N;1.53;V;3.19;V;;N;;N;8.73;V;;N;2.35;V;2.07;V;;N;2.47;V;;N;2.22;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
12;5;4;62;12005004_62_M;2014;7;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
12;5;4;62;12005004_62_M;2014;8;;N;;N;;N;;N;;N;2.88;V;;N;;N;2.05;V;;N;2.32;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.24;V;1.37;V;;N;;N;2.33;V;2.47;V;;N;0.69;V
12;5;4;62;12005004_62_M;2014;9;1.37;V;;N;3.0;V;;N;;N;4.51;V;;N;2.47;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;3.17;V;;N;1.38;V;;N;;N;1.11;V;1.81;V;;N;;N;;N;;N;0.0;N
12;5;4;62;12005004_62_M;2014;10;;N;;N;;N;1.9;V;;N;2.42;V;;N;;N;1.73;V;;N;6.9;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
12;5;4;62;12005004_62_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;6.05;V;;N;2.11;V;;N;;N;2.55;V;2.54;V;;N;3.1;V;;N;;N;2.39;V;;N;;N;;N;;N;0.0;N
12;5;4;62;12005004_62_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.5;V;;N;0.82;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
12;80;7;62;12080007_62_M;2014;1;;N;0.21;V;;N;0.21;V;;N;;N;0.07;V;;N;0.34;V;;N;4.21;V;;N;1.18;V;;N;0.83;V;;N;0.14;V;;N;0.14;V;0.42;V;;N;;N;;N;;N;;N;;N;;N;;N;0.41;V;;N;0.14;V
12;80;7;62;12080007_62_M;2014;2;;N;;N;0.28;V;;N;1.51;V;;N;0.69;V;;N;0.14;V;;N;;N;0.14;V;;N;0.0;V;;N;0.0;V;0.0;V;;N;1.39;V;;N;;N;0.28;V;;N;0.69;V;;N;;N;0.7;V;;N;0.0;N;0.0;N;0.0;N
12;80;7;62;12080007_62_M;2014;3;0.28;V;;N;0.14;V;;N;;N;0.28;V;;N;;N;0.83;V;;N;;N;0.83;V;;N;;N;;N;0.69;V;0.41;V;0.55;V;;N;0.96;V;;N;0.69;V;;N;0.28;V;;N;;N;0.42;V;;N;0.0;V;;N;0.14;V
12;80;7;62;12080007_62_M;2014;4;;N;;N;0.0;V;;N;0.0;V;;N;0.27;V;;N;;N;1.09;V;1.64;V;0.68;V;;N;0.82;V;;N;1.09;V;;N;;N;0.54;V;;N;0.41;V;;N;;N;0.89;V;;N;0.07;V;;N;;N;0.21;V;;N;0.0;N
12;80;7;62;12080007_62_M;2014;5;0.2;V;;N;0.34;V;;N;0.48;V;;N;;N;1.11;V;0.69;V;;N;0.42;V;;N;;N;0.49;V;;N;;N;0.77;V;;N;0.76;V;;N;;N;0.07;V;;N;0.77;V;;N;;N;0.5;V;;N;0.35;V;;N;0.21;V
12;80;7;62;12080007_62_M;2014;6;;N;0.35;V;;N;;N;0.42;V;2.07;V;;N;;N;2.48;V;1.8;V;1.38;V;;N;;N;0.83;V;;N;1.11;V;;N;;N;0.83;V;;N;1.1;V;;N;;N;0.14;V;;N;0.41;V;;N;1.51;V;;N;0.97;V;0.0;N
12;80;7;62;12080007_62_M;2014;7;;N;;N;2.22;V;1.11;V;;N;;N;1.39;V;;N;1.11;V;;N;;N;0.83;V;;N;0.83;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.1;V
12;80;7;62;12080007_62_M;2014;8;2.06;V;;N;0.96;V;2.19;V;;N;1.78;V;;N;;N;1.23;V;;N;0.96;V;;N;;N;0.14;V;;N;2.21;V;;N;;N;0.55;V;;N;0.55;V;;N;;N;;N;;N;;N;;N;1.37;V;;N;;N;;N
12;80;7;62;12080007_62_M;2014;9;;N;;N;1.09;V;;N;;N;2.88;V;;N;1.24;V;;N;;N;0.27;V;;N;0.41;V;;N;;N;1.65;V;;N;0.96;V;;N;0.69;V;;N;0.55;V;;N;;N;0.56;V;0.41;V;;N;0.55;V;0.41;V;;N;0.0;N
12;80;7;62;12080007_62_M;2014;10;;N;0.07;V;;N;0.89;V;;N;1.17;V;;N;;N;1.3;V;;N;1.03;V;;N;;N;0.0;V;;N;0.0;V;;N;0.68;V;;N;1.1;V;;N;;N;0.55;V;0.83;V;;N;3.71;V;1.25;V;;N;1.24;V;;N;;N
12;80;7;62;12080007_62_M;2014;11;1.39;V;;N;0.66;V;;N;;N;0.84;V;;N;0.42;V;;N;;N;0.7;V;;N;0.42;V;;N;0.69;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.42;V;;N;;N;;N;;N;0.0;N
12;80;7;62;12080007_62_M;2014;12;;N;;N;;N;0.42;V;;N;0.57;V;;N;;N;0.57;V;;N;0.42;V;;N;1.95;V;;N;0.0;V;;N;;N;0.0;V;0.0;V;;N;;N;;N;;N;0.42;V;;N;;N;1.54;V;;N;0.43;V;;N;;N
12;84;3;62;12084003_62_M;2014;1;;N;;N;;N;1.96;V;;N;;N;0.7;V;;N;2.39;V;;N;2.1;V;;N;0.7;V;;N;1.82;V;;N;0.56;V;;N;0.0;V;;N;;N;21.71;V;;N;;N;;N;0.42;V;;N;;N;0.0;V;;N;0.0;V
12;84;3;62;12084003_62_M;2014;2;;N;;N;0.28;V;;N;0.98;V;;N;0.14;V;;N;0.14;V;;N;;N;0.56;V;;N;0.14;V;;N;0.14;V;0.7;V;;N;0.7;V;;N;;N;0.28;V;;N;1.54;V;;N;;N;0.42;V;;N;0.0;N;0.0;N;0.0;N
12;84;3;62;12084003_62_M;2014;3;0.14;V;;N;0.55;V;;N;;N;1.54;V;;N;;N;1.27;V;;N;;N;1.82;V;;N;;N;;N;2.64;V;2.08;V;1.81;V;;N;0.84;V;;N;0.0;V;;N;0.0;V;;N;;N;0.0;V;;N;1.11;V;;N;0.7;V
12;84;3;62;12084003_62_M;2014;4;;N;;N;0.83;V;;N;0.28;V;;N;3.76;V;;N;;N;3.41;V;3.26;V;2.29;V;;N;2.29;V;;N;4.37;V;;N;;N;1.31;V;;N;1.04;V;;N;;N;3.4;V;;N;0.35;V;;N;;N;2.29;V;;N;0.0;N
12;84;3;62;12084003_62_M;2014;5;1.59;V;;N;0.49;V;;N;1.32;V;;N;;N;3.61;V;3.19;V;;N;2.49;V;;N;;N;0.56;V;;N;;N;1.11;V;;N;1.93;V;;N;;N;0.34;V;;N;2.7;V;;N;;N;1.18;V;;N;0.56;V;;N;0.42;V
12;84;3;62;12084003_62_M;2014;6;;N;0.83;V;;N;;N;1.66;V;3.28;V;;N;;N;4.4;V;;N;2.2;V;;N;;N;1.37;V;;N;0.55;V;;N;;N;1.52;V;;N;1.38;V;;N;;N;1.11;V;;N;1.1;V;;N;2.2;V;;N;1.38;V;0.0;N
12;84;3;62;12084003_62_M;2014;7;;N;;N;1.38;V;;N;;N;;N;;N;;N;;N;;N;;N;1.79;V;;N;2.62;V;;N;;N;;N;;N;3.83;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.92;V
12;84;3;62;12084003_62_M;2014;8;4.25;V;;N;;N;;N;;N;2.89;V;;N;;N;2.2;V;;N;;N;;N;;N;0.55;V;;N;0.69;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;3.85;V;4.26;V;;N;7.39;V
12;84;3;62;12084003_62_M;2014;9;;N;;N;2.32;V;;N;;N;5.62;V;;N;2.73;V;;N;;N;1.49;V;;N;1.54;V;;N;;N;3.01;V;;N;1.23;V;;N;1.51;V;;N;0.69;V;;N;;N;0.41;V;0.55;V;;N;0.69;V;0.83;V;;N;0.0;N
12;84;3;62;12084003_62_M;2014;10;;N;1.73;V;;N;1.31;V;;N;2.4;V;;N;;N;2.12;V;;N;4.2;V;;N;;N;0.07;V;;N;0.96;V;;N;2.48;V;;N;3.17;V;;N;;N;1.1;V;2.34;V;;N;3.03;V;2.9;V;;N;0.0;V;;N;;N
12;84;3;62;12084003_62_M;2014;11;0.0;V;;N;0.0;V;;N;;N;0.0;V;;N;0.0;V;;N;;N;5.29;V;;N;9.81;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.97;V;;N;;N;1.37;V;;N;0.0;N
12;84;3;62;12084003_62_M;2014;12;1.1;V;;N;;N;0.7;V;;N;0.42;V;;N;;N;2.1;V;;N;;N;;N;;N;;N;;N;;N;;N;0.97;V;1.26;V;;N;0.56;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
46;190;5;62;46190005_62_M;2014;1;;N;0.55;V;;N;0.28;V;;N;;N;1.39;V;;N;;N;;N;2.24;V;;N;0.98;V;;N;0.28;V;;N;1.11;V;;N;0.28;V;0.42;V;;N;1.26;V;;N;;N;;N;;N;0.0;V;;N;0.14;V;;N;1.81;V
46;190;5;62;46190005_62_M;2014;2;;N;;N;0.28;V;;N;3.32;V;;N;0.42;V;;N;;N;;N;;N;0.7;V;;N;0.28;V;;N;0.28;V;0.56;V;;N;1.67;V;;N;;N;0.42;V;;N;1.96;V;;N;;N;0.84;V;;N;0.0;N;0.0;N;0.0;N
46;190;5;62;46190005_62_M;2014;3;0.55;V;;N;0.55;V;;N;;N;2.09;V;;N;;N;1.68;V;;N;;N;1.54;V;;N;;N;;N;2.5;V;1.66;V;4.17;V;;N;1.54;V;;N;0.0;V;;N;0.0;V;;N;;N;0.14;V;;N;0.83;V;;N;1.39;V
46;190;5;62;46190005_62_M;2014;4;;N;;N;0.83;V;;N;1.1;V;;N;4.16;V;;N;;N;5.54;V;4.7;V;2.91;V;;N;2.9;V;;N;3.59;V;;N;;N;1.5;V;;N;0.96;V;;N;;N;2.75;V;;N;0.21;V;;N;;N;2.41;V;;N;0.0;N
46;190;5;62;46190005_62_M;2014;5;;N;1.24;V;2.34;V;;N;1.8;V;;N;;N;4.56;V;;N;2.47;V;2.47;V;;N;;N;1.53;V;;N;;N;;N;1.24;V;2.47;V;;N;;N;0.48;V;;N;2.28;V;;N;;N;1.59;V;;N;1.17;V;;N;1.04;V
46;190;5;62;46190005_62_M;2014;6;;N;2.41;V;;N;;N;1.51;V;3.3;V;;N;;N;6.99;V;;N;;N;4.1;V;;N;3.54;V;;N;1.78;V;;N;;N;;N;2.06;V;2.46;V;;N;;N;1.67;V;;N;1.64;V;;N;3.4;V;;N;3.01;V;0.0;N
46;190;5;62;46190005_62_M;2014;7;;N;;N;;N;0.82;V;;N;;N;3.51;V;;N;2.79;V;;N;;N;2.52;V;;N;3.78;V;2.68;V;;N;2.24;V;;N;3.62;V;;N;;N;;N;2.37;V;2.23;V;;N;1.67;V;;N;2.83;V;;N;;N;2.09;V
46;190;5;62;46190005_62_M;2014;8;4.14;V;;N;3.18;V;3.32;V;;N;3.33;V;;N;;N;1.94;V;;N;0.55;V;;N;;N;0.42;V;;N;2.51;V;;N;;N;1.25;V;;N;1.94;V;;N;;N;2.08;V;2.08;V;;N;;N;3.6;V;4.7;V;;N;;N
46;190;5;62;46190005_62_M;2014;9;;N;;N;2.9;V;3.04;V;;N;14.23;V;;N;3.61;V;;N;;N;2.32;V;;N;3.32;V;;N;;N;3.6;V;;N;1.66;V;;N;3.47;V;;N;;N;;N;0.56;V;;N;0.98;V;;N;1.26;V;;N;;N;0.0;N
46;190;5;62;46190005_62_M;2014;10;;N;0.98;V;;N;3.07;V;;N;2.94;V;;N;;N;1.81;V;;N;;N;0.14;V;;N;0.14;V;;N;0.83;V;;N;2.8;V;;N;;N;;N;;N;0.91;V;;N;;N;;N;;N;;N;;N;;N;;N
46;190;5;62;46190005_62_M;2014;11;;N;;N;;N;;N;;N;0.56;V;;N;0.7;V;;N;;N;;N;;N;;N;0.84;V;0.56;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.94;V;;N;0.0;N
46;190;5;62;46190005_62_M;2014;12;;N;0.0;V;;N;0.42;V;;N;0.14;V;;N;;N;;N;0.14;V;0.99;V;;N;2.26;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.7;V;;N;0.43;V;;N;;N
46;220;9;62;46220009_62_M;2014;1;;N;0.28;V;;N;0.14;V;;N;;N;0.7;V;;N;7.48;V;;N;2.81;V;;N;1.4;V;;N;0.84;V;;N;0.83;V;;N;0.0;V;0.14;V;;N;0.56;V;;N;;N;;N;0.28;V;;N;;N;3.88;V;;N;0.56;V
46;220;9;62;46220009_62_M;2014;2;;N;;N;0.42;V;;N;0.14;V;;N;0.14;V;;N;0.97;V;;N;;N;;N;;N;0.41;V;;N;0.56;V;0.56;V;;N;1.26;V;;N;;N;0.42;V;;N;2.1;V;;N;;N;1.68;V;;N;0.0;N;0.0;N;0.0;N
46;220;9;62;46220009_62_M;2014;3;3.33;V;;N;0.55;V;;N;;N;;N;;N;;N;;N;;N;;N;1.84;V;;N;;N;;N;1.82;V;1.82;V;3.65;V;;N;2.53;V;;N;1.39;V;;N;0.56;V;;N;;N;0.42;V;;N;0.28;V;;N;0.98;V
46;220;9;62;46220009_62_M;2014;4;;N;;N;0.97;V;;N;1.11;V;;N;3.92;V;;N;;N;4.2;V;4.74;V;3.64;V;;N;3.21;V;;N;4.35;V;;N;;N;1.52;V;;N;0.28;V;;N;;N;3.91;V;;N;1.25;V;;N;;N;1.67;V;;N;0.0;N
46;220;9;62;46220009_62_M;2014;5;;N;1.26;V;0.56;V;;N;1.4;V;;N;;N;3.77;V;;N;2.09;V;2.5;V;;N;;N;1.33;V;;N;;N;;N;1.32;V;1.73;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;2.23;V;;N;0.84;V
46;220;9;62;46220009_62_M;2014;6;;N;0.97;V;;N;;N;1.39;V;3.33;V;;N;;N;6.52;V;;N;;N;2.76;V;;N;2.88;V;;N;0.97;V;;N;;N;;N;1.52;V;1.94;V;;N;;N;1.11;V;;N;1.51;V;;N;4.24;V;;N;3.3;V;0.0;N
46;220;9;62;46220009_62_M;2014;7;;N;;N;1.52;V;;N;;N;;N;;N;;N;2.21;V;;N;;N;2.21;V;;N;;N;2.77;V;;N;2.35;V;;N;;N;;N;;N;;N;2.76;V;2.34;V;;N;2.88;V;;N;2.47;V;;N;;N;1.79;V
46;220;9;62;46220009_62_M;2014;8;3.98;V;;N;3.3;V;2.75;V;;N;;N;;N;;N;2.07;V;;N;2.73;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.65;V;3.56;V;;N;;N;;N;;N;;N;;N
46;220;9;62;46220009_62_M;2014;9;;N;;N;2.59;V;;N;;N;5.59;V;;N;2.32;V;;N;;N;2.17;V;;N;2.87;V;;N;;N;3.01;V;;N;1.5;V;;N;2.47;V;;N;0.96;V;;N;0.62;V;;N;0.35;V;;N;1.73;V;0.9;V;;N;0.0;N
46;220;9;62;46220009_62_M;2014;10;;N;0.62;V;;N;2.27;V;;N;2.68;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.82;V;;N;2.9;V;;N;;N;2.6;V;;N;0.97;V;1.38;V;;N;2.63;V;2.49;V;;N;0.0;V;;N;;N
46;220;9;62;46220009_62_M;2014;11;0.0;V;;N;0.0;V;;N;;N;0.0;V;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
46;220;9;62;46220009_62_M;2014;12;;N;0.69;V;;N;0.84;V;;N;0.7;V;;N;;N;;N;1.13;V;0.84;V;;N;1.82;V;;N;0.0;V;;N;;N;0.0;V;0.0;V;;N;;N;0.0;V;;N;1.13;V;;N;;N;0.98;V;;N;0.43;V;;N;;N
12;99;1;62;12099001_62_M;2014;1;;N;0.28;V;;N;0.55;V;;N;;N;0.28;V;;N;2.36;V;;N;1.8;V;;N;0.41;V;;N;0.0;V;;N;0.97;V;;N;0.14;V;0.14;V;;N;0.41;V;;N;;N;;N;0.14;V;;N;;N;0.27;V;;N;0.28;V
12;99;1;62;12099001_62_M;2014;2;;N;;N;0.14;V;;N;0.55;V;;N;0.28;V;;N;0.0;V;;N;;N;0.0;V;;N;0.82;V;;N;0.0;V;1.11;V;;N;0.56;V;;N;;N;0.0;V;;N;1.25;V;;N;;N;0.42;V;;N;0.0;N;0.0;N;0.0;N
12;99;1;62;12099001_62_M;2014;3;0.41;V;;N;0.82;V;;N;;N;0.55;V;;N;;N;1.67;V;;N;;N;1.81;V;;N;;N;;N;1.1;V;0.55;V;3.99;V;;N;1.93;V;;N;1.65;V;;N;0.55;V;;N;;N;0.0;V;;N;0.27;V;;N;2.48;V
12;99;1;62;12099001_62_M;2014;4;;N;;N;0.96;V;;N;0.55;V;;N;3.72;V;;N;;N;2.48;V;3.15;V;2.06;V;;N;2.74;V;;N;3.16;V;;N;;N;1.22;V;;N;1.23;V;;N;;N;2.12;V;;N;0.34;V;;N;;N;0.89;V;;N;0.0;N
12;99;1;62;12099001_62_M;2014;5;0.89;V;;N;0.34;V;;N;1.03;V;;N;;N;1.82;V;2.23;V;;N;2.09;V;;N;;N;0.49;V;;N;;N;1.61;V;;N;1.46;V;;N;;N;1.19;V;;N;;N;;N;;N;;N;;N;0.35;V;;N;0.49;V
12;99;1;62;12099001_62_M;2014;6;;N;1.19;V;;N;;N;0.7;V;4.04;V;;N;;N;5.28;V;;N;2.78;V;;N;;N;1.52;V;;N;1.11;V;;N;;N;2.23;V;;N;1.67;V;;N;;N;1.12;V;;N;0.69;V;;N;3.6;V;;N;;N;0.0;N
12;99;1;62;12099001_62_M;2014;7;;N;;N;1.12;V;0.55;V;;N;;N;1.94;V;;N;1.39;V;;N;;N;0.97;V;;N;1.66;V;;N;;N;2.5;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;3.88;V
12;99;1;62;12099001_62_M;2014;8;4.84;V;;N;2.78;V;2.36;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;2.47;V;2.61;V;;N;0.0;V
12;99;1;62;12099001_62_M;2014;9;0.82;V;;N;2.61;V;;N;;N;4.53;V;;N;;N;;N;;N;1.64;V;;N;1.1;V;;N;;N;1.79;V;;N;1.64;V;;N;0.96;V;;N;1.11;V;;N;;N;0.42;V;0.56;V;;N;0.83;V;0.55;V;;N;0.0;N
12;99;1;62;12099001_62_M;2014;10;;N;0.56;V;;N;1.59;V;;N;1.87;V;;N;;N;2.89;V;;N;0.97;V;;N;;N;0.83;V;;N;1.38;V;;N;0.69;V;;N;3.47;V;;N;;N;0.97;V;1.1;V;;N;3.05;V;1.67;V;;N;1.81;V;;N;;N
12;99;1;62;12099001_62_M;2014;11;2.65;V;;N;1.8;V;;N;;N;0.42;V;;N;0.56;V;;N;;N;0.7;V;;N;0.56;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
12;99;1;62;12099001_62_M;2014;12;;N;;N;;N;0.42;V;;N;0.7;V;;N;;N;0.99;V;;N;1.26;V;;N;0.84;V;;N;0.56;V;;N;;N;0.7;V;0.85;V;;N;;N;3.12;V;;N;0.57;V;;N;;N;1.68;V;;N;0.57;V;;N;;N
46;242;1;62;46242001_62_M;2014;1;;N;0.2;V;0.07;V;;N;0.21;V;0.0;V;;N;0.0;V;0.0;V;;N;0.95;V;;N;0.0;V;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
46;242;1;62;46242001_62_M;2014;2;;N;;N;;N;0.27;V;;N;0.14;V;0.0;V;;N;;N;;N;;N;;N;;N;;N;0.27;V;;N;;N;;N;;N;;N;0.14;V;0.56;V;;N;0.84;V;0.42;V;;N;0.0;V;;N;0.0;N;0.0;N;0.0;N
46;242;1;62;46242001_62_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
46;242;1;62;46242001_62_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
46;242;1;62;46242001_62_M;2014;5;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.36;V;0.22;V;;N;1.5;V;;N;;N;;N;;N;;N;;N
46;242;1;62;46242001_62_M;2014;6;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
46;242;1;62;46242001_62_M;2014;7;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.85;V;;N;1.41;V;1.97;V;;N;1.69;V;1.42;V;;N;0.71;V;1.13;V
46;242;1;62;46242001_62_M;2014;8;;N;1.14;V;0.85;V;;N;1.85;V;2.54;V;;N;1.27;V;;N;;N;0.0;V;2.26;V;;N;0.86;V;0.71;V;;N;2.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
46;242;1;62;46242001_62_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
